Index,X,Y,Z,RotX,RotY,RotZ
26,-12.644073507872486,-13.530457273201977,5.554005800880255,-2.8436119656956168e-05,0.014790379423720499,-0.007942654768959887
27,-13.017648179470788,-14.378963969655,5.9288102176293105,0.0017396865684078916,0.01565335331771866,-0.011001323652802918
28,-12.569030813515795,-13.559427780195163,5.572295290691804,0.0022795060281790313,0.01611259219551748,-0.011337908769050914
29,-13.10500866313777,-14.332735786330565,5.911002350496429,0.0030019095173554255,0.015541558859882405,-0.01564325855439684
30,-13.967188091977945,-13.913305710936662,5.626880819563115,-0.010346667514990384,0.08088657029408011,0.10681630739295236
31,-14.88349598920539,-13.581120457817226,5.403200701786423,-0.01940315683307223,0.13107614849759547,0.20383890602092142
32,-15.031433252306543,-13.248002536722275,6.334407991723263,0.05208221341766421,0.04126438495936518,0.25928228433214207
33,-15.957011910678345,-12.909603460020445,6.164731204701578,0.0554129157010374,0.06087114643390835,0.29918442869762807
34,-16.93804532807397,-12.743077305782418,6.263940447757619,0.0677169753217248,0.07856860023447403,0.35528931893163906
35,-15.988518478632503,-12.429545908380152,6.273780418933396,0.06584032523928204,0.0726372881133487,0.34782304379131146
36,-16.219328114827615,-13.353300452626625,6.579401841323046,0.06554025200349388,0.07101929231010856,0.34398713732641656
37,-17.1861594198173,-13.0979469375995,6.585041881679984,0.07248186699048723,0.08405027241720751,0.3763916010830808
38,-16.247420297153944,-12.77696973281166,6.459572787526053,0.07218480037668142,0.07830689216016674,0.35881812462428525
39,-16.251808900369063,-11.828207221237307,6.143613238227495,0.07394311590451615,0.0788256434262908,0.3563259071593252
40,-17.23767760959857,-11.664584672203025,6.1076890178508645,0.08222605793557815,0.11009742830770652,0.42871308141418485
41,-17.30743885894382,-11.169560069927108,5.241615111517603,0.04841505489474352,0.09116137333259623,0.44067291555951166
42,-17.334608768016572,-10.243546379041698,4.865104234737449,0.04808138594216884,0.09020750324292236,0.4395116357363736
43,-17.75777567140742,-11.106802242758127,5.140275246353504,0.04836899375027893,0.09026056175943316,0.4391184125225152
44,-18.127996174883844,-11.983472759255777,5.447497615834317,0.04848086447577837,0.09047526594956116,0.4400181993933288
45,-17.5642757924989,-12.67309822737369,5.9020699909374725,0.04899751123206633,0.08677291012477763,0.4343666151755761
46,-17.381936827177018,-13.5932095552408,6.248693195665556,0.048626914190467906,0.08505883486084084,0.43085834665638867
47,-17.589723204829255,-13.333781661411349,7.191837929609066,0.14895638683139031,-0.016265627146035563,0.4886697207606281
48,-17.728675405146543,-14.294498636200867,7.432077768891106,0.14903411476843553,-0.016675534669307667,0.48820162508176035
49,-18.698396896513675,-14.440977707103235,7.236670217941101,0.15338432872064028,0.008501818637037039,0.530191100940523
50,-18.84901408097288,-13.481135602732708,6.999989846082466,0.15323597384629867,0.008782603610372787,0.5313761037610231
51,-19.257955336321327,-14.3819065241865,7.14620474524572,0.1535569966475105,0.010142532935976577,0.5349318994484817
52,-20.248143971423442,-14.448572716421014,7.023395601744269,0.16023125221512763,0.032588014999306456,0.5789252766951859
53,-20.733453732417875,-15.312480155366849,7.158074378162725,0.1602572900678823,0.03444684370220392,0.5841029384791184
54,-21.29008634674527,-14.537064958403533,6.85992776157049,0.16156225476700273,0.03719068905499721,0.5873578627273176
55,-20.308667779798885,-14.345708696058653,6.87408323098335,0.15363302246002214,0.018994675590324066,0.5439146066612961
56,-19.32292284443238,-14.259733040237716,7.018703800078622,0.15140009130641185,0.007169512474124801,0.5204209963227128
57,-20.294341052823402,-14.082126220427389,6.861215762554387,0.15640393636729988,0.01974762067315791,0.5429900512972536
58,-21.127307443544137,-14.634103815944803,6.899786813570403,0.15798152639796523,0.025917249114119262,0.5571505907503004
59,-21.379604091474715,-15.577453962683196,7.115279045661604,0.15833936804763446,0.02608431262996805,0.5576736236076654
60,-22.08195105585464,-14.887672983337001,6.9394639662215525,0.16124161242102733,0.03112353886127268,0.5699787293284927
61,-21.19092423922835,-15.240518652684726,7.225070593727599,0.15435925387344837,-0.01297337292790769,0.49888490203355157
62,-20.395297680628758,-15.70875260320745,7.609434154472952,0.15400500188876476,-0.03845453060174417,0.46071240565611266
63,-19.508929276720682,-16.022125995373514,7.950239332889864,0.14997594325239938,-0.06664914174287791,0.4176101089514965
64,-18.949031602287572,-15.195203715620783,7.898141948954216,0.14917383691216116,-0.06759612560417988,0.4171690462788115
65,-18.394982423051474,-14.363492133816152,7.862290147328098,0.1471431553426663,-0.07043191310178594,0.41607729870026516
66,-17.470771286166976,-14.38773399170342,8.243401819656343,0.14484911339287687,-0.09491875914722785,0.3848015460658621
67,-17.592946941696347,-15.369819316065083,8.386864444996247,0.14481951194472084,-0.09508449582822816,0.3835213714866553
68,-16.98213016680399,-14.579604753809871,8.337227632952159,0.14465593116651135,-0.0954014322835759,0.3831452847064882
69,-17.909396108297678,-14.271795355621633,8.12408156066177,0.14553989595297728,-0.09383443096825299,0.38618813511954464
70,-17.063755501446618,-13.74534159687539,8.212049759157122,0.14565638604609474,-0.09393002252284605,0.38576433832786033
71,-17.253038941999858,-12.795735335120453,7.962210357204299,0.14588947867542473,-0.09419278555739706,0.38467350665274624
72,-16.340509362457592,-12.949864331580232,8.34106919491396,0.14414084892985163,-0.10802105636513802,0.3651919088144417
73,-15.61595870572196,-12.260985821387386,8.362811872266304,0.14341734746776172,-0.10991678349686883,0.36257616977570195
74,-16.033847431647843,-13.153447208413818,8.532757997290972,0.14218049219126816,-0.11131945611403546,0.3611130521996206
75,-16.344167989712393,-14.092003867655981,8.683796232962262,0.14244398573636635,-0.11145432972373671,0.359620233125319
76,-16.06195602953524,-13.146986345412156,8.518574284707464,0.14249366761094953,-0.1117851795973056,0.35863214236188623
77,-17.04199928028712,-12.95236673438846,8.478096714861048,0.1511230053520013,-0.10277043369860189,0.38610097025658935
78,-17.47354067813314,-13.848279669156126,8.583510353737102,0.1505614700417951,-0.1026634897159166,0.38712082826068067
79,-17.907846401877155,-14.743891584262895,8.679728002024566,0.14949881741979737,-0.10289751603474263,0.38825722307694815
80,-17.135753230343212,-15.245551796867266,9.06986793276788,0.1459687162233872,-0.12543434935566639,0.35268280810727204
81,-17.96951446160971,-15.008748160821261,8.571103211489037,0.14276194920804736,-0.08774196693408248,0.4042569469738391
82,-18.36405564018314,-15.899917771851351,8.79505406053043,0.13972425430904473,-0.09100402898252354,0.40653291402683994
83,-18.9766161236341,-16.684370219377694,8.892028344153712,0.14034159083626707,-0.09024489000200404,0.4080775227489588
84,-18.296628237351662,-17.346288856292556,9.2074331516851,0.14008323366958075,-0.09100183740132026,0.4067678983432544
85,-18.263263189956394,-16.37990103236946,8.952518759416835,0.13908235176815553,-0.09058255282322855,0.40915555685645805
86,-17.372244947607378,-15.930594287868496,9.017402818685689,0.13849146803133613,-0.0919634969846014,0.40679994806959235
87,-18.03878784084433,-16.675531416618337,9.045496335468963,0.13979765991277138,-0.09014191435308593,0.4088325421792466
88,-18.067586536848758,-15.716071084601701,8.765127816560415,0.13851449955384493,-0.08888407487356816,0.41305820811946126
89,-17.498493711019208,-14.897101703064942,8.691490138062049,0.1386513797047307,-0.08846356429911872,0.41390907388224807
90,-16.64404728682785,-14.393404056978055,8.8188085951416,0.13865143460608692,-0.08846352991180667,0.4139091261967384
91,-16.297984480178638,-13.4653949441533,8.680824464284909,0.13886713361552136,-0.08689152302582384,0.41767321964852083
92,-16.53115111657695,-12.518765006601175,8.45828215145258,0.1428847342522172,-0.08155689082712965,0.4262370975775266
93,-15.760152768131501,-12.956432353393371,8.920893046532091,0.14266869260792195,-0.11382046475101223,0.3807773407968114
94,-15.315077292837595,-13.71629964988507,9.394717394802948,0.1433138724575072,-0.11641575705935814,0.37658651312374897
95,-14.359433685871604,-13.508373363961692,9.603312591504908,0.14206275413035083,-0.12149512781089249,0.3674713922208333
96,-14.54278091262211,-12.602158413982409,9.222316188796238,0.1408572981593381,-0.1199267876115467,0.3713193363626232
97,-13.564160983076219,-12.631147309482692,9.42594005142844,0.1375190707000231,-0.12905109462000547,0.3515535631294508
98,-14.484868256231302,-12.421151053868277,9.097002838898073,0.13917934654175987,-0.121335901943069,0.3649512985481609
99,-15.432908053721144,-12.423290186329789,8.778858270364019,0.1422119259805202,-0.10364203696643837,0.39283434369292414
100,-15.742803729708278,-13.360828932531536,8.936927145778927,0.1417854412082738,-0.10417503625668116,0.3923246332647097
101,-15.98153536133767,-14.3177374889817,9.102254767947851,0.1416502759242756,-0.10515911788879925,0.3899724809004578
102,-16.31429657745888,-15.252415951733967,9.227339316604315,0.1422529552048075,-0.10485166914774455,0.3888246670817558
103,-16.6265156833644,-16.189710381552715,9.382253427447424,0.1420434495827745,-0.10519252222310173,0.3885093868649281
104,-17.179164548988712,-17.017278899127746,9.480790628761557,0.1420524383943884,-0.10499256295693793,0.38927507371111797
105,-16.64754710002986,-16.17596216710556,9.382969136327715,0.14211496514191688,-0.10485956872797193,0.389470313106656
106,-17.043699752506253,-16.224267830538786,8.466056033129712,0.12342892343140882,-0.07276241778304066,0.40266699553326735
107,-17.993137824985272,-16.03601306062831,8.214804191080203,0.12536702332879882,-0.06519238503267331,0.4175720125276546
108,-18.390650831945976,-16.93365104133932,8.405144583225738,0.12497611877300037,-0.06562925292718387,0.41796121603813374
109,-18.748310565719223,-17.856550873096374,8.547746881173754,0.12539118855270556,-0.06530462974412067,0.417627347139694
110,-19.13114015521486,-18.76196748638857,8.73121966329985,0.1251816547172721,-0.06554530816770704,0.41785186298087634
111,-20.024174556366525,-18.68909936067428,8.287170347778963,0.1244424006778526,-0.05058091065888899,0.43736443421535376
112,-19.851479625208487,-17.736168775864282,8.037972110855026,0.12444240068202196,-0.05058091066136394,0.4373644342040674
113,-20.736451550429912,-17.454811982806582,7.666942399686012,0.12475786908571418,-0.0444360385227823,0.4473774562673436
114,-21.556416600880873,-17.18122661818768,7.164141878300753,0.1230479731726673,-0.03465115261414445,0.460661068437808
115,-21.11861630601266,-16.292205992852832,7.0300776043776,0.12308052970881325,-0.03468256411263933,0.4605233377479213
116,-20.67441975161981,-15.401110020710538,6.93714004739824,0.12317790775687032,-0.03460896308857465,0.4604384289149369
117,-20.289188387075054,-14.491227381627555,6.783158298913662,0.1231557101315815,-0.034639131933220366,0.46044000267028423
118,-20.661682776630055,-15.398450475251058,6.978591633189678,0.12323504382340492,-0.034594110435046586,0.46019966124440226
119,-19.70277581435604,-15.56745125425617,7.206486728349886,-1.9225379045303317,2.0593288907613307,-0.7468147276669717
120,-20.415781679667003,-16.266673123147328,7.25855796893929,-1.9225379045302797,2.059328890761439,-0.7468147276667098
121,-19.6536305543001,-15.622586698158923,7.193148953906045,-1.922455566228121,2.0592921715697177,-0.7469864808624698
122,-18.828164102381354,-15.058432137655075,7.211445637195273,-1.9223882539945825,2.0593377501512005,-0.7471498718836544
123,-18.018175929706853,-14.47225327380449,7.193739714393641,-1.9223882552026739,2.05933775004641,-0.7471498706518629
124,-17.276309704704666,-13.805425058938743,7.123208614445017,-1.9225795379402808,2.059137816815232,-0.7470839906699849
125,-16.805749193978937,-14.68545378286579,7.0590038575428675,-1.9276451667697763,2.0579365399879737,-0.7463266205395316
126,-16.06148781319731,-14.022646970116291,6.976771710241008,-1.9277471891098927,2.0578710663539828,-0.7462499829818056
127,-16.980081226906957,-14.396475308070531,7.104984478839274,-1.9278028783390648,2.0572140163180315,-0.747315985504371
128,-16.190680655553884,-13.786372800491321,7.037001626641104,-1.9278028783391263,2.057214016317966,-0.7473159855044185
129,-15.27670045888515,-13.381220331640492,7.0591754193131,-1.9278149073626094,2.057221403767802,-0.7472714817463252
130,-16.1846435473043,-13.800313124145143,7.059936643686331,-1.9278080358201573,2.0572135056852776,-0.7472962732230556
131,-15.413245949714359,-13.168295197790524,6.985780813174698,-1.9278646557939565,2.0569637228191704,-0.7475944100958463
132,-16.32351222749584,-13.581660906731816,7.009106640176367,-1.927864655595975,2.0569637230192157,-0.7475944100911591
133,-17.121221303162372,-14.182116565010173,7.064902993468934,-1.9278646502606718,2.0569637267517877,-0.7475944107784347
134,-17.904615659012098,-14.799647709370337,7.135249059229681,-1.9278646085080973,2.0569638082458424,-0.747594342283326
135,-17.229687870477157,-14.071236840146636,7.017392850822554,-1.927864608499507,2.0569638082520294,-0.7475943422806048
136,-16.388405860052014,-13.530678570969885,7.010963499404245,-0.2875310270984994,-1.2504960485689107,-2.483807725261145
137,-16.836847704527962,-14.251593300215921,7.539340131437797,-0.2875311416109779,-1.2504958978754521,-2.4838077750984167
138,-17.302221671769814,-14.971416849578423,8.054394622144114,-0.28753114160397153,-1.250495897876499,-2.4838077750951006
139,-18.128093293427476,-14.422953199135815,7.923537109239012,-0.28772243570546796,-1.2507514958026056,-2.4848714194846946
140,-18.80843024599173,-14.911254032056899,8.470075239239243,-0.6717609798745061,2.4519968132533028,-1.0496316393970186
141,-19.708266774913298,-14.613931189126825,8.150867864182898,-0.6717609684274573,2.4519967359762123,-1.0496317374475057
142,-20.590545145163382,-14.597160064068483,7.680438691242776,-0.671238764308875,2.452334787259924,-1.0496444758661474
143,-19.67209780279361,-14.633235858539079,8.07433336796132,-0.6712387643088652,2.452334787259934,-1.0496444758661432
144,-20.601973180069372,-14.633101427712951,7.706458709056144,-0.6711314156480744,2.4525871563162798,-1.0494928310691307
145,-19.74509038100927,-14.917643203577311,8.136328278184823,-0.6710830021292965,2.4526270216267947,-1.0495036895298242
146,-20.54918143122699,-14.51895421634384,7.695324112197121,-0.6708890737638126,2.4526763874006514,-1.0495239506355678
147,-19.732926678721324,-14.882540708991993,8.144248428063083,-0.6706601133274361,2.4529004426576924,-1.0494159244870962
148,-20.5767932451625,-14.539667718165916,7.7315411102157245,-0.6704559341382509,2.4526670324741042,-1.0496458300582272
149,-19.66002876960667,-14.670395592312847,8.108970731840554,-0.6706489484226812,2.4524167350502646,-1.049704027847827
150,-18.773087533952665,-14.901723859903049,8.50874876664269,-0.6708519979804229,2.452442147693675,-1.0495148716849583
151,-19.677962237888444,-14.720430580276938,8.123606563113215,-0.6709776781110657,2.4525189464133996,-1.0493808174076817
152,-20.488009085735147,-15.28436556655403,7.9629783104729475,-0.6709776781115581,2.4525189464133548,-1.0493808174075758
153,-20.912974916110407,-16.184450795382066,8.059158474015335,-0.6682573306731873,2.4529192718597734,-1.0501407764386963
154,-21.217452530174292,-17.131776271427807,8.158495400526432,0.189340963421653,0.2202279977226904,1.2781880940722443
155,-20.658241023203843,-17.94054350530645,8.340643834162623,0.18958970233746503,0.22026597712392315,1.278205869226369
156,-20.1158650334103,-18.762976093335933,8.512204097168373,0.18953899519413564,0.22030157550298218,1.2784148808847817
157,-19.567700145649532,-19.582496687856423,8.679240772730948,0.1899033022615412,0.22048351442997616,1.2785661325649689
158,-18.967331579745125,-20.363716261916146,8.850277500306715,0.19008054874011873,0.22055012725337092,1.2786488990232214
159,-18.387593175354134,-21.15891288024843,9.027944944333694,0.1901319164436936,0.22057306683974479,1.278804885557596
160,-17.783618634337248,-21.937697104858188,9.197384860830407,0.19075146885987715,0.22097273226796613,1.279266819446767
161,-17.43820360407834,-21.007500609420923,9.073195743966421,0.1899964476974697,0.2184941660882501,1.272598690319854
162,-16.679465233856615,-20.357391452296483,9.032279129049938,0.18267040363159764,0.20454961198314722,1.2393243296579461
163,-15.905012758131939,-19.72567622866343,8.998231528926613,0.1733024034624419,0.18693275796678208,1.197206296002774
164,-15.09209344221578,-19.143976298861485,9.026291776231483,0.16824663704121895,0.17559435166927956,1.1733092525393947
165,-14.478607951803877,-18.355493488151495,8.982355341818531,0.1659155627467853,0.1703257674460275,1.1611974420431301
166,-15.387892105833995,-18.762879764106213,8.897274501475513,0.19247777885066805,0.23378033790487746,1.289194872492676
167,-14.690153091168302,-18.046565500468976,8.904632702558832,0.18460420133085098,0.2148462687570313,1.2526454155019406
168,-13.897959160222335,-17.44214793815294,8.988942762079082,0.18078264621089757,0.20308306356188985,1.2320291814323072
169,-13.179768552543953,-16.75069633046458,9.067025572400778,0.17542266389558772,0.18853224118669534,1.2077198609263735
170,-12.352324623730778,-16.18999195888991,9.09780141304341,0.16315338455970008,0.16169170154553572,1.1505059491770278
171,-12.290269127776865,-15.19733785717359,8.99394117152786,0.16557084724751675,0.16266781981801098,1.150493533501682
172,-11.459577813725955,-14.650218200611613,9.096955841181599,0.15088610549958656,0.12299763727063905,1.0778850817486187
173,-11.583300120586644,-13.667599516011302,8.958560351878614,0.151048824990614,0.12343087811435609,1.0787401249903434
174,-10.669332275039126,-13.286760975083014,9.09864883480579,0.14159702305423114,0.09819953527954102,1.0292437795161
175,-9.834293931446474,-12.74718560427203,9.206209905571274,0.13953609381953405,0.09364299989149534,1.0206350756230964
176,-8.943467282155018,-12.311029398601482,9.333472017636181,0.13635660006868547,0.08717954116709145,1.0082625331626982
177,-9.897114472142936,-12.541860959032862,9.140407707788516,0.1390580137455197,0.09664587542922351,1.027862499233165
178,-8.942025605727261,-12.245576445789483,9.144962316547772,0.12000136200842133,0.07320936860893004,0.9536204492216047
179,-9.881939992717692,-12.070319411610017,8.85196757751818,0.12085806089598639,0.07524401653031179,0.957329677413924
180,-10.066194524793582,-11.116925616610514,8.613031311819705,0.1219624200459874,0.07597526262873854,0.9579868100970894
181,-9.625600250668882,-11.938287869976815,8.975302942441752,0.12931804023068014,0.07696726921680053,0.9544448420634076
182,-8.708454506460928,-11.611392504344382,9.203300977102733,0.12519081220586414,0.06026058181927437,0.9256525305474157
183,-8.43957382896923,-12.533536844485987,9.481425045130656,0.12993223732093875,0.06216398572175295,0.924741212500149
184,-7.511330067180733,-12.28566751684293,9.758777375415645,0.11781318512750852,0.010190790133453826,0.8406007000453812
185,-6.574702534643902,-12.100755908578329,10.056328316303016,0.11077359748796102,-0.015858756348688215,0.7964297951435595
186,-5.617695544259962,-12.093709186193752,10.346307563939643,0.09932753597283484,-0.050311962908425,0.7272650911023151
187,-4.634387155307346,-12.10229190728573,10.528051749855072,0.07487175717523822,-0.08497448041069272,0.634390255945524
188,-4.911304937111868,-13.048608551956994,10.694789118607776,0.07497861134714369,-0.08456873067236637,0.6359469607914419
189,-5.561957869689058,-13.803922396908666,10.616355981777671,0.07637961020839099,-0.08199442472798267,0.639413387556152
190,-4.5793360268017524,-13.967556625654993,10.703981052752514,0.033854980239854796,-0.11122527203308351,0.5110757160464477
191,-3.664438784007826,-14.158056185570365,11.059892492299092,0.014293911093155996,-0.15948267364492663,0.40783619221438633
192,-2.7681951865074863,-14.498342941105584,11.344413735700986,-0.020143281570454242,-0.2025243172060517,0.27900745185662945
193,-1.994773478693437,-15.019818515291112,11.704805310810439,-0.07155316393962197,-0.27041525191854504,0.0738644546510426
194,-2.35692582892783,-14.935531267936616,12.633105550578318,0.5082971886969345,-0.7057585598698669,0.046996423730324983
195,-3.028163802743938,-15.452068885348973,13.164733684056227,1.2559558847530066,-1.266023438697425,-0.04631188292187985
196,-3.4736111526263573,-14.725523965843529,12.64156149593501,1.2615775152665816,-1.2561508868943856,-0.042649831417818834
197,-3.4660517881998594,-15.188703877137936,11.755329457593598,1.261913201260015,-1.259411274231778,-0.04954794835177569
198,-3.698458362399298,-14.886792932460512,10.830755520175474,1.2641469887925973,-1.2546955659611976,-0.04784939054857479
199,-3.5802557959887515,-14.84817495815675,11.822993800708243,1.2650947052846095,-1.2530418662843141,-0.04801034841253616
200,-3.1893689183168505,-15.766788148178412,11.880935633455715,1.2281259648369391,-1.3339531061439236,-0.08277398083674169
